MES,FITNESS,CAPACIDAD_TOTAL,KM_EXTRA,KM_TENDENCIA,SOBRANTE,VACIAS,LLENAS,BICIS TOTAL,PERDIDOS,CAPACIDAD,IBASE-CAPACIDADES_MEJOR
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
01_2021,2911,5135,306,1570,1,4162,2093,2523,7854,[21 27 16 16 19 21 24 23 19 22 14 23 25 19 19 13 17 26 12 23 17 25 13 21 28 13 37 25 23 29 20 19 14 43 17 20 31 19 14 14 20 15 16 22 20 19 15 19 13 23 17 21 19 40 18 15 19 19 22 34 21 20 16 18 16 13 27 17 10 11 9 19 20 16 14 23 25 21 21 14 12 31 23 14 23 19 14 17 20 17 21 29 14 16 34 30 11 23 13 13 15 20 24 27 18 21 20 18 29 22 11 18 24 18 15 18 17 15 12 19 27 22 19 20 42 40 23 43 25 15 20 20 18 20 17 26 18 22 23 36 14 22 14 21 14 17 18 25 15 15 15 14 29 22 11 25 12 18 17 20 19 24 16 26 35 31 18 24 26 17 18 24 23 4 13 15 13 19 22 8 19 16 14 18 17 15 18 24 14 13 25 14 10 21 20 15 13 13 19 14 25 20 13 11 14 35 10 21 15 10 16 19 19 30 12 10 10 15 19 24 19 11 19 23 18 25 21 23 19 20 18 19 18 13 23 22 21 16 9 29 23 27 15 46 22 11 14 28 22 24 40 21 16 12 12 18 18 14 25 39 ],[-2 -8 -2 7 -1 -3 -1 11 0 -4 2 -3 -4 1 -5 4 1 13 1 -8 5 -6 -1 -5 -2 1 -5 -9 -4 -1 9 4 1 6 3 2 2 1 5 -2 -5 5 -4 -4 -3 -10 -1 -7 8 -4 -2 -2 -3 10 5 -7 7 2 -1 6 -1 -4 3 -1 -2 2 3 -3 0 2 4 1 1 3 -2 -5 2 -2 -2 1 3 -4 5 -6 -4 1 -2 -4 2 -1 -3 -6 9 -2 1 -5 5 -7 4 6 5 -5 -2 -7 -1 -3 0 1 -12 -3 11 2 -2 12 3 -1 0 6 7 1 -7 -5 -1 -1 -12 3 -3 4 -4 5 4 -11 3 2 -1 -3 1 -2 -7 6 -9 -7 3 -3 2 -2 -2 7 7 0 -2 -8 -19 -6 6 1 3 -1 -6 -5 1 -1 -2 -3 5 -15 -3 -2 2 -4 4 -2 -5 10 3 -4 -2 -1 -2 5 2 1 0 -3 6 -3 3 0 0 -1 -4 -5 4 -2 8 2 5 0 -1 6 -9 -1 1 6 0 -2 6 3 9 10 4 -4 5 0 2 3 7 0 1 -4 -2 4 0 -3 3 -2 -2 0 1 9 -1 -3 -2 -1 3 -1 -5 3 7 1 -5 -1 0 -8 -5 5 2 8 -2 2 4 -4 4 1 5 -6 -5 3 0 -76 ]
